player_mid,player_name,position_id,team_name,fixture_year,total_carry_metres_post_contact,total_ballinplay_minutes,total_att_minutes,total_def_minutes,total_kick_errors,total_ruck_arrivals_attack_first2,total_ruck_arrivals_defence_first2,total_minutes_played,total_tries,total_linebreaks,total_supported_breaks,total_defenders_beaten,total_jackals_success,total_intercepts,total_tackles_made,total_tackles_missed,total_offloads,total_carries,total_carry_metres,total_carries_dominant,total_turnovers_conceded,total_penalties_conceded,total_rucks_won,total_rucks_lost
b4813460-f0b9-418e-a4f9-06f2c0d2ca6a,Justin Sangster,7,Hurricanes,2024,8,7,5,2,0,0,0,18,0,0,0,0,0,0,2,0,0,3,5,2,0,0,3,0
c8d07b4e-85c9-4cc0-89d2-9098cd07aa3d,Kade Banks,14,Blues,2024,16,28,17,11,0,0,0,70,1,1,0,1,0,0,6,2,0,4,36,2,0,0,3,0
173f07b8-1c24-4260-8af5-4365500f3eb5,Kalani Thomas,9,Reds,2024,59,138,65,75,0,0,2,298,0,1,2,6,0,1,34,7,5,30,101,4,5,2,18,0
173f07b8-1c24-4260-8af5-4365500f3eb5,Kalani Thomas,14,Reds,2024,8,12,9,5,0,0,0,31,0,2,0,0,0,0,1,0,0,6,32,2,0,0,5,1
9f0762e3-4b75-46a5-8623-a8f954d3c78b,Kauvaka Kaivelata,3,Chiefs,2024,1,6,4,2,0,0,0,14,0,0,0,0,0,0,2,0,0,1,5,1,0,0,1,0
f92ad9b2-2724-493a-9772-19bbbb21786f,Kaylum Boshier,8,Chiefs,2024,6,12,5,7,0,0,0,21,0,0,0,0,0,0,2,1,0,5,9,2,0,0,5,0
f92ad9b2-2724-493a-9772-19bbbb21786f,Kaylum Boshier,16,Chiefs,2024,,0,0,0,,,,0,,,,,,,,,,,,,,,,
f92ad9b2-2724-493a-9772-19bbbb21786f,Kaylum Boshier,7,Chiefs,2024,54,278,148,132,0,6,0,639,4,4,4,4,0,0,107,25,3,41,167,11,6,9,28,0
4b979a83-9803-4d40-8e5e-8d70af0f20cd,Kemu Valetini,10,Fijian Drua,2024,1,14,6,9,0,0,0,33,0,0,0,0,0,0,5,0,0,1,0,1,2,1,1,0
4b979a83-9803-4d40-8e5e-8d70af0f20cd,Kemu Valetini,12,Fijian Drua,2024,116,183,105,76,0,10,2,433,1,1,0,7,0,0,38,10,5,41,114,23,7,1,30,0
4b979a83-9803-4d40-8e5e-8d70af0f20cd,Kemu Valetini,13,Fijian Drua,2024,0,6,4,2,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
d61b2782-f26c-4de6-b8da-41eeae2472e1,Kershawl Sykes-Martin,1,Crusaders,2024,3,8,3,5,0,0,0,16,0,0,0,0,0,0,4,0,0,2,3,0,0,0,2,0
f00aceb0-5a1a-425f-92eb-e6338386a873,Kianu Kereru-Symes,2,Hurricanes,2024,27,49,26,23,0,0,0,106,0,0,1,0,0,0,14,0,2,11,29,3,0,0,9,0
c2e3fd39-b3d3-43df-9d88-1ab5ae19433b,Kini Naholo,14,Hurricanes,2024,28,61,22,38,0,0,0,145,0,0,0,4,1,0,23,2,0,8,24,2,4,1,4,1
c2e3fd39-b3d3-43df-9d88-1ab5ae19433b,Kini Naholo,11,Hurricanes,2024,225,312,160,152,1,0,0,681,3,5,4,29,2,0,48,9,17,78,387,33,10,6,42,2
9a639f35-0843-4d08-ab90-5b6f5a54e6d7,Kitione Salawa,7,Fijian Drua,2024,269,296,163,133,0,19,2,701,1,5,1,29,4,1,100,13,9,72,282,30,9,3,53,1
9a639f35-0843-4d08-ab90-5b6f5a54e6d7,Kitione Salawa,8,Fijian Drua,2024,15,16,7,10,0,0,0,37,0,0,0,1,0,0,10,2,0,3,16,2,0,1,3,0
b128630f-343f-407b-b6a6-d2e4f6217796,Klayton Thorn,9,ACT Brumbies,2024,8,14,7,7,0,0,0,35,0,0,2,1,0,0,5,1,2,6,18,1,0,1,2,0
63da89e9-b250-4d45-a78f-e37ea292b35d,Kurt Eklund,2,Blues,2024,100,167,91,76,0,2,1,362,5,0,0,4,0,0,83,8,2,61,165,23,3,3,47,1
36a02c38-660f-4166-abb8-ad6248d9b4e8,Kurtley Beale,15,Western Force,2024,122,237,108,129,1,8,1,545,0,3,1,9,0,1,17,8,4,66,378,15,9,1,44,2
a309b89f-721f-4be9-8641-101349201c6d,Kyren Taumoefolau,11,Moana Pasifika,2024,118,76,35,39,0,0,0,191,2,3,0,9,0,2,8,1,3,19,202,4,0,2,10,1
a309b89f-721f-4be9-8641-101349201c6d,Kyren Taumoefolau,15,Moana Pasifika,2024,76,109,47,62,1,2,0,245,1,2,0,9,0,2,14,2,2,26,186,6,7,0,17,1
a309b89f-721f-4be9-8641-101349201c6d,Kyren Taumoefolau,13,Moana Pasifika,2024,1,10,6,4,0,0,0,22,0,0,0,0,0,0,0,0,0,1,16,1,0,0,1,0
de8c4925-3996-457e-b04a-3c97cf427216,Lachie Anderson,14,Melbourne Rebels,2024,203,332,168,166,0,0,0,758,4,6,3,18,0,0,67,13,5,68,462,28,5,2,56,1
29b78d0e-6bf3-488c-a193-6d82fa3a2d85,Lachlan Lonergan,2,ACT Brumbies,2024,44,98,47,52,0,0,0,225,2,0,2,2,0,0,43,5,0,23,64,6,2,0,18,0
d5784b97-6525-470a-ae39-4965a7ce1a63,Lachlan Shaw,5,ACT Brumbies,2024,9,12,6,6,0,0,0,36,0,0,0,0,0,0,3,0,0,5,12,2,1,0,5,0
29e3c2bc-de03-4572-bcf1-ca0d06cf0ffd,Lachlan Swinton,6,NSW Waratahs,2024,170,273,140,136,0,17,5,647,3,1,2,9,0,0,124,13,1,72,168,31,4,2,65,2
29e3c2bc-de03-4572-bcf1-ca0d06cf0ffd,Lachlan Swinton,8,NSW Waratahs,2024,9,17,10,6,0,0,0,37,1,0,0,0,0,0,3,1,0,10,15,6,0,0,9,0
b4535573-376b-48be-9f30-52a04931de02,Laghlan McWhannell,5,Blues,2024,85,229,124,104,0,0,0,490,1,2,0,6,0,1,75,17,2,58,90,14,2,2,52,2
b4535573-376b-48be-9f30-52a04931de02,Laghlan McWhannell,4,Blues,2024,23,69,41,27,0,0,0,161,0,0,0,0,2,0,11,3,1,16,29,4,3,0,15,0
01cdb1a5-a671-4833-a290-3f02b97d9409,Lalakai Foketi,12,NSW Waratahs,2024,188,221,106,119,1,10,0,522,0,1,1,17,2,1,51,10,7,48,245,23,4,3,33,2
01cdb1a5-a671-4833-a290-3f02b97d9409,Lalakai Foketi,13,NSW Waratahs,2024,5,9,4,5,0,0,0,27,0,0,0,0,0,0,2,0,0,3,13,2,1,0,2,0
fcd42410-eea4-433e-928b-fd3a7b5dbba7,Langi Gleeson,8,NSW Waratahs,2024,244,311,148,162,0,17,2,759,2,7,0,16,1,2,102,13,8,100,387,52,12,7,78,5
ecc7c159-ffa2-4217-960a-e0f9beedac9b,Lawson Creighton,10,Reds,2024,57,161,70,94,3,4,1,372,2,3,0,7,0,0,69,10,1,11,82,0,4,5,7,0
08f8a8ee-79ab-4c8a-b78e-df4f92787839,Leigh Halfpenny,15,Crusaders,2024,7,21,12,9,0,0,0,44,0,0,0,1,0,0,3,1,0,4,36,1,0,0,4,0
8fad5c66-c416-4350-a85d-1464dcc208f5,Len Ikitau,13,ACT Brumbies,2024,186,294,141,155,0,7,3,684,3,5,2,18,2,2,63,14,10,63,264,29,7,4,39,3
1f188c52-0d85-4c93-8abb-8fde5d214fd4,Levi Aumua,13,Crusaders,2024,301,297,146,150,0,0,0,677,1,3,2,36,0,0,43,17,15,74,399,35,10,5,47,0
aa67ebe9-bb60-45ab-add5-9d953787d1b6,Lewis Ponini,1,NSW Waratahs,2024,19,104,57,47,0,12,0,238,0,0,0,0,1,0,36,6,0,13,6,2,1,6,14,0
feba0463-990c-4696-a044-943ac5093495,Liam Bowron,2,ACT Brumbies,2024,7,46,20,25,0,3,2,104,0,0,0,0,1,0,26,3,0,5,8,2,1,3,4,1
7f72446d-e2d7-4d95-ba32-c8d4a437bd58,Liam Coombes-Fabling,14,Chiefs,2024,50,143,77,65,0,6,1,319,1,1,0,3,0,1,31,3,3,27,154,6,5,0,14,1
7f72446d-e2d7-4d95-ba32-c8d4a437bd58,Liam Coombes-Fabling,11,Chiefs,2024,14,39,20,20,0,0,0,80,0,3,1,2,0,0,3,3,2,8,56,4,3,0,2,0
f7fc509c-136a-41a6-8d22-f93ecb234d25,Liam Wright,6,Reds,2024,155,494,248,245,0,10,4,1111,1,0,0,10,6,0,193,12,6,86,173,31,7,10,73,3
939a0edd-c5b5-45ca-b421-0342844a3910,Livai Natave,1,Fijian Drua,2024,42,108,55,53,0,9,0,263,0,0,0,4,0,0,41,3,1,19,43,6,1,2,17,0
f4476c28-5b87-4007-9b0d-619961e9b781,Lopeti Faifua,5,Western Force,2024,16,52,29,25,0,3,1,123,1,0,1,1,0,0,18,2,2,14,19,2,0,1,11,0
f4476c28-5b87-4007-9b0d-619961e9b781,Lopeti Faifua,4,Western Force,2024,19,59,27,30,0,0,0,139,0,0,0,1,0,0,23,4,0,6,12,4,1,1,6,0
5ff93312-9cae-4f81-8c4e-cd219615c9e6,Lotu Inisi,8,Moana Pasifika,2024,330,307,152,153,0,4,3,718,2,4,1,40,0,0,147,7,11,116,402,51,8,2,90,2
5ff93312-9cae-4f81-8c4e-cd219615c9e6,Lotu Inisi,6,Moana Pasifika,2024,31,14,7,7,0,0,0,40,0,1,0,4,0,0,10,0,2,5,43,4,1,1,3,0
55c75fd1-7cc0-47d2-a0f8-8f8817383e80,Louis Werchon,9,Reds,2024,0,32,12,20,0,0,0,74,0,0,0,0,0,0,12,3,0,1,10,0,0,0,0,0
45986e27-24d1-4abb-bc32-8e3d0b5ba461,Lucas Cashmore,12,Blues,2024,0,4,1,2,0,0,0,9,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0
45986e27-24d1-4abb-bc32-8e3d0b5ba461,Lucas Cashmore,10,Blues,2024,7,1,1,1,0,0,0,4,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0
d082272e-bbcc-409d-b397-c5c7df34767b,Lukas Ripley,13,Melbourne Rebels,2024,10,48,23,24,1,1,0,111,1,0,0,2,0,0,17,3,2,9,3,5,4,0,4,0
d082272e-bbcc-409d-b397-c5c7df34767b,Lukas Ripley,11,Melbourne Rebels,2024,0,3,2,1,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
46542524-6b91-4e55-af82-bc04cc427ca0,Luke Callan,5,Melbourne Rebels,2024,0,7,4,3,0,5,1,14,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0
1824d335-5fee-4abc-9418-a9848617a8c6,Luke Jacobson,8,Chiefs,2024,169,292,147,145,0,0,0,651,0,0,1,13,5,0,124,12,0,70,271,28,5,12,60,2
1824d335-5fee-4abc-9418-a9848617a8c6,Luke Jacobson,7,Chiefs,2024,61,99,48,50,0,7,3,224,1,0,0,5,1,0,48,3,1,29,72,16,0,5,23,0
c24ec11b-0f5d-4c34-9d83-15e73d22256c,Luke Reimer,7,ACT Brumbies,2024,76,112,54,59,0,2,2,253,2,1,1,4,6,0,53,11,2,26,107,9,4,3,18,1
c24ec11b-0f5d-4c34-9d83-15e73d22256c,Luke Reimer,8,ACT Brumbies,2024,4,21,8,13,0,5,6,48,0,0,0,0,1,0,14,2,0,3,9,0,0,2,1,0
c24ec11b-0f5d-4c34-9d83-15e73d22256c,Luke Reimer,6,ACT Brumbies,2024,11,18,8,9,0,0,0,43,1,0,0,0,1,0,13,2,0,6,21,1,2,0,4,0
3a98e0ee-0209-4e19-9420-7ea1c2a59c79,Lukhan Salakaia-Loto,5,Melbourne Rebels,2024,127,278,141,138,0,0,0,639,0,1,1,10,0,0,87,10,5,69,133,20,10,1,59,0
9ab11cc5-0aa8-4a5a-bd40-485098d1b365,Mac Grealy,14,Reds,2024,14,6,2,4,0,0,0,14,0,0,1,0,0,0,1,0,0,2,29,1,1,0,0,1
9ab11cc5-0aa8-4a5a-bd40-485098d1b365,Mac Grealy,11,Reds,2024,190,358,183,177,0,3,0,808,0,11,5,19,0,0,39,9,8,73,581,26,10,1,48,2
cbbc50fe-91c8-4301-9bbc-4b2bce8bd377,Macca Springer,11,Crusaders,2024,209,238,121,117,2,4,2,518,3,11,2,16,0,0,39,7,3,55,474,18,8,3,35,3
ea2ca9d0-dccc-4154-bae6-3c79d913e488,Maciu Nabolakasi,7,Melbourne Rebels,2024,37,145,72,70,0,8,4,340,2,0,0,2,0,0,82,12,0,18,36,5,4,3,13,0
ea2ca9d0-dccc-4154-bae6-3c79d913e488,Maciu Nabolakasi,6,Melbourne Rebels,2024,6,22,12,11,0,2,1,56,0,0,0,0,0,0,13,0,0,3,2,0,0,1,2,0
37a7a80f-ed25-4287-9177-81ca040d3629,Mahe Vailanu,2,NSW Waratahs,2024,49,126,64,61,0,0,0,315,2,1,2,0,1,0,40,4,2,43,76,12,5,2,32,0
d2b37d20-b6c2-421b-abe5-f151128e6bd7,Manaaki Selby-Rickit,5,Chiefs,2024,2,17,9,8,0,0,0,40,0,0,0,0,0,0,4,0,0,2,1,0,0,0,2,0
d2b37d20-b6c2-421b-abe5-f151128e6bd7,Manaaki Selby-Rickit,4,Chiefs,2024,91,204,105,99,0,0,0,453,0,2,0,2,1,0,57,10,1,32,106,10,4,3,26,0
f1352b96-3961-4a3a-840e-058d815bdc81,Marcel Renata,1,Blues,2024,8,10,5,5,0,0,0,18,0,0,0,0,0,0,4,0,0,4,17,2,0,0,4,0
f1352b96-3961-4a3a-840e-058d815bdc81,Marcel Renata,3,Blues,2024,75,235,133,104,0,5,0,513,0,0,0,1,1,0,69,4,4,45,87,18,4,6,39,1
79293c58-17d8-4768-b1a8-aa040d4a0ea4,Mark Nawaqanitawase,15,NSW Waratahs,2024,243,210,108,103,1,5,1,480,1,5,1,28,1,0,19,8,17,76,554,33,9,1,46,0
79293c58-17d8-4768-b1a8-aa040d4a0ea4,Mark Nawaqanitawase,14,NSW Waratahs,2024,153,224,108,116,0,0,0,557,0,5,2,14,1,2,43,9,10,42,366,14,9,2,17,2
3eec91f0-ec0b-464b-af60-9ecf4387b51b,Mark Tele'a,14,Blues,2024,522,426,229,196,1,6,0,942,9,15,6,56,3,2,82,14,18,146,901,63,18,8,87,9
5251adc1-6e72-48e4-8758-3f0f8bf4a116,Marley Pearce,1,Western Force,2024,61,144,65,77,0,11,3,333,0,1,0,2,2,0,53,7,0,24,45,8,2,7,23,0
f24ccdec-edf0-4af1-b673-769186efa04d,Martin Bogado,11,Highlanders,2024,59,109,52,60,0,0,0,242,0,3,0,5,0,0,14,7,2,20,137,4,2,1,10,0
bed75e8c-913b-42a3-b9f7-671004599797,Mason Gordon,12,Melbourne Rebels,2024,28,16,10,7,0,5,0,40,0,1,0,3,0,0,1,0,1,5,45,3,0,0,3,0
bed75e8c-913b-42a3-b9f7-671004599797,Mason Gordon,15,Melbourne Rebels,2024,23,50,25,27,1,9,2,125,1,0,1,2,0,0,13,3,3,12,32,5,1,0,6,0
2b58abd6-8705-47e6-bf54-d3429682799d,Mason Tupaea,1,Blues,2024,13,6,3,3,0,0,0,15,0,0,0,1,0,0,0,0,0,2,15,2,0,1,2,0
11ac095e-3e8d-44d3-a6ca-c4c46e176697,Matt Faessler,2,Reds,2024,151,343,179,163,0,7,3,780,8,1,0,8,0,0,129,16,2,81,188,25,8,3,67,1
963961f8-b262-40cf-b3a8-d47e74ff54b1,Matt Gibbon,1,Melbourne Rebels,2024,85,228,112,116,0,9,4,538,0,0,0,6,5,0,92,11,1,39,42,16,2,12,32,2
cf058c56-6250-48d3-babd-c98d3b0f5c83,Matt Proctor,13,Melbourne Rebels,2024,19,32,17,15,0,0,0,76,0,0,0,4,0,1,9,2,1,7,24,3,1,0,4,0
cf058c56-6250-48d3-babd-c98d3b0f5c83,Matt Proctor,12,Melbourne Rebels,2024,5,17,7,10,0,0,0,44,0,0,0,0,0,0,9,1,0,3,4,2,0,2,2,1
cbc547cb-5c79-4649-8970-6b89815794bd,Matt Whaanga,13,Highlanders,2024,20,79,36,43,1,5,4,172,1,2,0,0,0,0,25,2,2,11,55,2,2,1,6,1
4669199b-dfe7-49d8-b56b-0e0c093c38d6,Max Burey,15,Western Force,2024,79,192,91,102,3,0,0,460,1,2,1,8,0,0,18,7,9,59,414,13,12,1,29,2
4669199b-dfe7-49d8-b56b-0e0c093c38d6,Max Burey,16,Western Force,2024,,0,0,0,,,,0,,,,,,,,,,,,,,,,
4669199b-dfe7-49d8-b56b-0e0c093c38d6,Max Burey,10,Western Force,2024,60,40,23,17,1,7,1,92,0,1,0,8,0,0,6,0,2,10,53,1,2,1,4,0
1de71e25-52b8-45a0-bd4f-5089d5cc6934,Max Hicks,6,Highlanders,2024,20,50,19,31,0,6,8,101,0,1,0,0,1,0,23,2,3,9,39,5,0,1,5,0
1de71e25-52b8-45a0-bd4f-5089d5cc6934,Max Hicks,5,Highlanders,2024,37,129,58,70,0,0,0,280,0,0,0,1,1,0,60,3,0,24,42,5,2,4,20,2
fb99de1b-4c89-4da6-9cfe-8721d945856a,Max Jorgensen,15,NSW Waratahs,2024,195,257,126,133,1,0,0,640,1,6,2,18,0,0,26,8,6,56,452,22,11,3,31,3
50f988a8-9c7b-4954-ace0-2b8c16ec7c38,Meihana Grindlay,10,Blues,2024,0,5,3,2,0,0,0,10,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0
83735b7f-ae0e-46de-bcd5-d6eb2b461890,Melani Matavao,9,Moana Pasifika,2024,26,59,29,29,0,0,0,140,1,0,0,5,1,0,12,6,5,14,46,4,4,0,3,0
83735b7f-ae0e-46de-bcd5-d6eb2b461890,Melani Matavao,16,Moana Pasifika,2024,,0,0,0,,,,0,,,,,,,,,,,,,,,,
3cf98c8f-78ed-4144-9aa3-33f17b9b40cd,Meli Derenalagi,6,Fijian Drua,2024,22,7,6,2,0,0,0,15,0,0,0,1,0,0,0,0,0,7,22,5,1,0,6,0
3cf98c8f-78ed-4144-9aa3-33f17b9b40cd,Meli Derenalagi,8,Fijian Drua,2024,146,255,132,121,0,11,0,615,0,1,1,11,1,0,63,14,8,76,218,20,5,5,55,3
fd3f3fe6-5572-40f8-b93f-b97b4f3b78c9,Meli Tuni,3,Fijian Drua,2024,2,8,5,3,0,5,0,21,0,0,0,0,0,0,1,0,0,1,1,1,1,0,1,0
827b4540-392f-497a-bd00-c209193e243a,Mesake Doge,3,Fijian Drua,2024,41,278,144,134,0,9,0,682,0,0,0,0,0,0,77,12,1,44,26,3,4,12,39,1
d9e58ce7-b1d2-44e2-a6af-5d74e884909d,Mesake Vocevoce,4,Fijian Drua,2024,109,337,179,155,0,22,3,817,0,0,0,5,1,0,75,6,1,64,112,28,9,12,55,5
d9e58ce7-b1d2-44e2-a6af-5d74e884909d,Mesake Vocevoce,5,Fijian Drua,2024,6,16,10,6,0,0,0,38,0,0,0,0,0,0,2,0,0,7,14,1,0,0,6,0
a9be897b-819d-4ff8-94ed-d79e44c547bd,Mesulame Dolokoto,2,Fijian Drua,2024,31,62,34,27,0,0,0,152,0,0,0,2,0,0,11,1,2,16,34,5,1,1,14,0
5ed6f48f-f305-43e0-abb9-ca47f03267c4,Michael Curry,4,Moana Pasifika,2024,22,31,13,17,0,0,0,80,0,0,0,0,0,0,11,2,1,9,27,2,0,2,8,0
5ed6f48f-f305-43e0-abb9-ca47f03267c4,Michael Curry,5,Moana Pasifika,2024,2,10,4,6,0,0,0,26,0,0,0,0,1,0,4,0,0,3,5,0,0,0,2,0
a58e5073-0926-4372-953c-cd779c3708b9,Michael Naitokani,12,Fijian Drua,2024,21,57,32,26,0,0,0,143,0,0,0,1,0,0,15,5,0,14,29,7,0,0,11,0
a58e5073-0926-4372-953c-cd779c3708b9,Michael Naitokani,10,Fijian Drua,2024,10,10,8,2,0,0,0,21,0,0,0,2,0,0,0,1,0,5,9,2,0,0,5,0
55efc425-06f7-46bd-ac88-bbac366b7107,Michael Scott,3,NSW Waratahs,2024,0,11,8,2,0,0,0,18,0,0,0,0,0,0,4,1,0,3,4,1,0,0,3,0
0c2eb186-f8eb-4560-baf8-dddf75965a88,Michael Wells,6,Western Force,2024,74,141,67,74,0,0,0,320,3,2,1,3,0,0,46,2,1,30,103,12,5,1,23,1
0c2eb186-f8eb-4560-baf8-dddf75965a88,Michael Wells,7,Western Force,2024,2,11,7,4,0,11,0,23,0,0,0,0,0,0,2,0,0,2,2,0,0,1,2,0
a70d5c29-5fbc-44af-880d-dbb3bff81d86,Miles Amatosero,5,NSW Waratahs,2024,100,186,95,96,0,6,2,448,0,0,0,7,0,0,77,6,5,44,76,21,5,4,31,2
a70d5c29-5fbc-44af-880d-dbb3bff81d86,Miles Amatosero,4,NSW Waratahs,2024,11,17,10,6,0,0,0,37,0,0,0,0,0,0,2,0,0,7,26,4,1,0,5,0
a70d5c29-5fbc-44af-880d-dbb3bff81d86,Miles Amatosero,7,NSW Waratahs,2024,11,4,3,1,0,0,0,9,0,0,0,1,0,0,0,0,0,2,8,2,0,0,2,0
ed9a7fd6-38fe-4e3e-9d17-b4a357a2ec48,Miracle Faiilagi,8,Moana Pasifika,2024,12,13,6,7,0,0,0,36,1,1,0,2,0,0,7,1,0,4,10,1,0,0,3,0
ed9a7fd6-38fe-4e3e-9d17-b4a357a2ec48,Miracle Faiilagi,6,Moana Pasifika,2024,62,49,27,23,0,0,0,117,0,2,0,3,0,0,18,1,1,11,46,5,2,0,9,0
ed9a7fd6-38fe-4e3e-9d17-b4a357a2ec48,Miracle Faiilagi,5,Moana Pasifika,2024,10,8,3,5,0,0,0,21,0,0,0,1,0,0,2,0,0,2,6,0,0,0,1,0
5f2e6405-1b37-4f57-8759-b97df63ee291,Mitchell Drummond,9,Crusaders,2024,8,158,84,73,1,0,1,366,1,1,2,1,1,0,31,7,2,16,33,3,6,2,8,0
5f2e6405-1b37-4f57-8759-b97df63ee291,Mitchell Drummond,16,Crusaders,2024,,0,0,0,,,,0,,,,,,,,,,,,,,,,
c34c30d3-60e1-42e1-9de4-c7e907427cdc,Mitchell Dunshea,4,Highlanders,2024,27,167,79,87,0,0,0,377,0,0,0,1,2,0,62,8,0,28,31,7,4,1,30,0
9382f8a2-b0a2-4b16-9c53-d105e17af4ad,Mosese Tuipulotu,13,NSW Waratahs,2024,1,6,1,5,0,0,0,11,0,0,0,0,0,0,6,0,0,1,1,0,0,0,1,0
9382f8a2-b0a2-4b16-9c53-d105e17af4ad,Mosese Tuipulotu,16,NSW Waratahs,2024,,0,0,0,,,,0,,,,,,,,,,,,,,,,
f5d0f3a7-5b6e-4587-b18c-7ceb9eb27652,Motikiai Murray,8,Fijian Drua,2024,6,17,12,8,0,0,0,40,0,0,0,1,0,0,2,0,1,8,6,4,0,1,6,1
f5d0f3a7-5b6e-4587-b18c-7ceb9eb27652,Motikiai Murray,7,Fijian Drua,2024,14,7,4,2,0,2,1,19,0,0,0,2,0,0,3,0,0,4,8,2,0,1,4,0
f5d0f3a7-5b6e-4587-b18c-7ceb9eb27652,Motikiai Murray,5,Fijian Drua,2024,17,7,3,4,0,0,0,17,0,0,0,2,0,0,4,0,0,4,21,4,0,0,4,0
f5d0f3a7-5b6e-4587-b18c-7ceb9eb27652,Motikiai Murray,6,Fijian Drua,2024,1,6,2,3,0,0,0,10,0,0,0,0,0,0,2,0,0,1,0,0,0,1,1,0
cfe744fa-c8c6-490e-a668-3624fd734bc2,Naitoa Ah Kuoi,6,Chiefs,2024,10,40,23,17,0,0,0,80,0,0,0,1,0,0,8,0,2,5,9,0,1,1,3,1
cfe744fa-c8c6-490e-a668-3624fd734bc2,Naitoa Ah Kuoi,5,Chiefs,2024,39,49,20,29,0,0,0,94,0,2,1,3,1,0,21,3,0,11,65,4,2,1,9,0
cfe744fa-c8c6-490e-a668-3624fd734bc2,Naitoa Ah Kuoi,4,Chiefs,2024,66,128,69,59,1,11,3,315,0,0,0,3,0,0,41,5,2,32,49,6,2,4,28,1
ad775113-cc8f-4879-99ed-c7f167bbec2a,Nathan Hastie,9,Highlanders,2024,0,14,8,7,0,0,0,28,0,0,0,0,0,0,5,2,1,5,2,0,0,0,4,0
6fabe747-16a7-4773-bbbe-1da75ee58b41,Ned Hanigan,8,NSW Waratahs,2024,33,33,16,17,0,0,0,80,0,1,0,2,0,0,16,2,1,8,39,5,1,1,5,0
6fabe747-16a7-4773-bbbe-1da75ee58b41,Ned Hanigan,6,NSW Waratahs,2024,90,151,76,77,0,0,0,356,0,2,1,8,1,0,60,1,7,38,108,20,3,4,26,1
6fabe747-16a7-4773-bbbe-1da75ee58b41,Ned Hanigan,5,NSW Waratahs,2024,32,35,18,19,0,0,0,82,1,0,0,1,0,0,12,3,1,10,25,4,0,2,8,0
58e0d245-ad5c-4490-9fe3-1bfbc2fc013e,Neria Fomai,13,Moana Pasifika,2024,1,8,4,5,0,0,0,21,0,0,0,0,0,0,2,1,1,2,8,2,0,0,1,0
58e0d245-ad5c-4490-9fe3-1bfbc2fc013e,Neria Fomai,14,Moana Pasifika,2024,0,13,4,9,0,0,0,40,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
58e0d245-ad5c-4490-9fe3-1bfbc2fc013e,Neria Fomai,11,Moana Pasifika,2024,22,82,37,43,0,0,0,170,0,1,1,0,0,0,16,5,2,18,76,3,4,1,9,2
544670ca-c42b-4b39-9d80-76e72197092f,Ngatungane Punivai,13,Hurricanes,2024,13,27,14,13,1,0,0,56,0,1,0,1,0,0,5,1,1,4,25,2,1,0,2,0
544670ca-c42b-4b39-9d80-76e72197092f,Ngatungane Punivai,15,Hurricanes,2024,3,8,3,4,0,0,0,16,0,0,1,0,0,0,0,0,1,1,16,0,0,0,0,0
34432b83-bb03-4643-a344-648c456cde1e,Nic White,9,Western Force,2024,24,311,147,167,2,2,2,731,2,2,0,5,0,1,54,29,10,25,74,2,6,5,7,1
378760d6-2936-46cc-b719-2bef8d5225f6,Nick Frost,6,ACT Brumbies,2024,40,67,32,36,0,9,5,160,1,1,0,1,0,0,19,8,0,23,76,7,1,1,21,0
378760d6-2936-46cc-b719-2bef8d5225f6,Nick Frost,5,ACT Brumbies,2024,77,120,61,59,1,9,6,284,0,0,0,4,0,0,44,7,2,39,88,15,5,0,36,0
378760d6-2936-46cc-b719-2bef8d5225f6,Nick Frost,4,ACT Brumbies,2024,77,187,90,98,0,0,0,429,0,1,0,3,0,2,68,13,6,39,72,15,7,4,33,0
eb7bca18-f45f-452d-91ac-22c7daa12f90,Nick Jooste,13,Melbourne Rebels,2024,0,12,6,6,0,0,0,26,0,0,0,0,0,0,4,2,0,0,0,0,0,0,0,0
eb7bca18-f45f-452d-91ac-22c7daa12f90,Nick Jooste,15,Melbourne Rebels,2024,17,56,27,29,0,0,0,144,0,2,1,1,0,1,4,5,1,12,41,6,1,0,8,0
eb7bca18-f45f-452d-91ac-22c7daa12f90,Nick Jooste,14,Melbourne Rebels,2024,1,13,7,7,0,0,0,30,0,0,0,0,0,0,1,0,0,1,2,1,0,0,1,0
eb7bca18-f45f-452d-91ac-22c7daa12f90,Nick Jooste,12,Melbourne Rebels,2024,74,137,61,75,0,4,1,318,0,0,0,3,0,0,51,12,0,34,120,13,0,0,29,0
eb7bca18-f45f-452d-91ac-22c7daa12f90,Nick Jooste,16,Melbourne Rebels,2024,,0,0,0,,,,0,,,,,,,,,,,,,,,,
eb7bca18-f45f-452d-91ac-22c7daa12f90,Nick Jooste,11,Melbourne Rebels,2024,8,2,1,1,0,0,0,9,0,0,0,0,0,0,0,0,0,3,15,1,1,0,2,0
84625de0-0f2b-4911-b746-8b2b5a171acf,Nigel Ah Wong,11,Moana Pasifika,2024,2,6,4,2,0,1,0,15,0,0,0,0,0,0,0,1,1,3,3,0,0,0,1,0
