fixture_mid,fixture_teams,player_mid,player_name,position_id,team_name,fixture_year,total_carry_metres_post_contact,total_ballinplay_minutes,total_att_minutes,total_def_minutes,total_kick_errors,total_ruck_arrivals_attack_first2,total_ruck_arrivals_defence_first2,total_minutes_played,total_tries,total_linebreaks,total_supported_breaks,total_defenders_beaten,total_jackals_success,total_intercepts,total_tackles_made,total_tackles_missed,total_offloads,total_carries,total_carry_metres,total_carries_dominant,total_turnovers_conceded,total_penalties_conceded,total_rucks_won,total_rucks_lost
044a13e8-6edc-4146-9744-47f80713bc0f,2024-06-08 ACT Brumbies v Highlanders,f208d262-42f1-496c-a079-15be16ed6b21,Finn Hurley,11,Highlanders,2024,1,8,6,2,1,5,0,15,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0
044a13e8-6edc-4146-9744-47f80713bc0f,2024-06-08 ACT Brumbies v Highlanders,000a895b-db4b-4840-b5d8-85e3aac9c506,Sean Withy,7,Highlanders,2024,12,36,16,20,0,17,12,80,0,0,0,0,0,0,16,3,0,5,6,2,1,1,4,1
044a13e8-6edc-4146-9744-47f80713bc0f,2024-06-08 ACT Brumbies v Highlanders,d2e85108-fcb2-40c7-9d5a-0c176b282a5a,Tom Wright,15,ACT Brumbies,2024,53,36,20,16,0,4,0,80,0,3,0,6,0,0,0,0,3,16,90,6,2,0,5,0
044a13e8-6edc-4146-9744-47f80713bc0f,2024-06-08 ACT Brumbies v Highlanders,c52937ae-a985-435e-9fe7-b1a954c65340,Oliver Haig,6,Highlanders,2024,7,27,9,18,0,5,7,60,0,0,0,0,0,0,10,0,0,3,4,2,0,1,2,0
044a13e8-6edc-4146-9744-47f80713bc0f,2024-06-08 ACT Brumbies v Highlanders,1de71e25-52b8-45a0-bd4f-5089d5cc6934,Max Hicks,7,Highlanders,2024,10,10,7,3,0,3,0,20,0,0,0,0,0,0,0,0,0,2,8,1,0,0,2,0
044a13e8-6edc-4146-9744-47f80713bc0f,2024-06-08 ACT Brumbies v Highlanders,3de10741-f0c6-4e8e-80d5-a5fede9bed9d,Darcy Swain,4,ACT Brumbies,2024,17,36,20,16,0,25,5,80,0,1,0,0,0,0,12,2,1,9,14,3,2,1,8,0
044a13e8-6edc-4146-9744-47f80713bc0f,2024-06-08 ACT Brumbies v Highlanders,fa86a88c-b0d1-445a-b75a-2c28eab4bba9,Folau Fakatava,9,Highlanders,2024,3,32,12,20,1,1,2,73,0,0,0,0,0,0,6,1,1,1,3,0,1,0,0,0
044a13e8-6edc-4146-9744-47f80713bc0f,2024-06-08 ACT Brumbies v Highlanders,11f7c58d-f7a1-48ef-bed7-e97e7b325a82,Timoci Tavatavanawai,14,Highlanders,2024,32,36,16,20,0,4,6,80,0,0,0,1,0,0,4,1,1,11,52,5,1,0,9,0
044a13e8-6edc-4146-9744-47f80713bc0f,2024-06-08 ACT Brumbies v Highlanders,72697cb9-c8f1-4957-8706-646af6495510,Sefo Kautai,3,ACT Brumbies,2024,0,7,1,6,0,1,6,14,0,0,0,0,0,0,4,0,0,0,0,0,0,2,0,0
044a13e8-6edc-4146-9744-47f80713bc0f,2024-06-08 ACT Brumbies v Highlanders,1c904a8e-1791-44a0-9cce-346c038974e9,Tom Hooper,5,ACT Brumbies,2024,35,36,20,16,0,25,7,80,0,0,2,0,1,0,19,0,0,10,24,9,1,2,10,0
044a13e8-6edc-4146-9744-47f80713bc0f,2024-06-08 ACT Brumbies v Highlanders,8fad5c66-c416-4350-a85d-1464dcc208f5,Len Ikitau,13,ACT Brumbies,2024,25,36,20,16,1,7,1,80,0,1,0,1,0,0,6,0,2,12,27,5,2,0,7,0
044a13e8-6edc-4146-9744-47f80713bc0f,2024-06-08 ACT Brumbies v Highlanders,2c11a907-3971-4295-aa26-70ea6b829db1,Allan Alaalatoa,3,ACT Brumbies,2024,8,29,19,10,0,18,4,66,0,0,0,0,0,0,8,1,0,6,4,2,0,0,7,0
044a13e8-6edc-4146-9744-47f80713bc0f,2024-06-08 ACT Brumbies v Highlanders,17205e57-ec4f-4fea-b236-d01f52d5373a,Jona Nareki,11,Highlanders,2024,20,29,10,19,0,3,2,65,1,1,0,2,0,0,8,0,0,4,30,2,0,1,1,1
044a13e8-6edc-4146-9744-47f80713bc0f,2024-06-08 ACT Brumbies v Highlanders,c34c30d3-60e1-42e1-9de4-c7e907427cdc,Mitchell Dunshea,4,Highlanders,2024,6,36,16,20,0,17,2,80,0,0,0,0,0,0,11,0,0,4,4,2,0,0,4,0
044a13e8-6edc-4146-9744-47f80713bc0f,2024-06-08 ACT Brumbies v Highlanders,4fe96558-05ea-476d-98d4-c1d971bcab60,Jake Te Hiwi,13,Highlanders,2024,0,19,7,12,0,4,1,45,0,0,0,0,0,0,7,1,0,1,0,1,0,0,0,0
044a13e8-6edc-4146-9744-47f80713bc0f,2024-06-08 ACT Brumbies v Highlanders,d7f4a78b-800b-4c32-a193-67bf628aca25,Fabian Holland,5,Highlanders,2024,10,36,16,20,0,19,6,80,0,0,0,1,0,0,25,2,0,3,5,3,1,1,2,1
044a13e8-6edc-4146-9744-47f80713bc0f,2024-06-08 ACT Brumbies v Highlanders,c4ed9a23-8678-4250-ad57-67379e9ef504,Noah Lolesio,10,ACT Brumbies,2024,6,31,20,11,0,5,2,70,0,0,0,0,0,0,8,1,0,4,4,1,1,0,4,0
044a13e8-6edc-4146-9744-47f80713bc0f,2024-06-08 ACT Brumbies v Highlanders,e783125b-aaab-474b-9e1f-62d3075225ba,Jacob Ratumaitavuki-Kneepkens,15,Highlanders,2024,35,36,16,20,0,3,0,80,0,0,0,3,0,0,3,0,0,7,45,5,4,0,4,1
044a13e8-6edc-4146-9744-47f80713bc0f,2024-06-08 ACT Brumbies v Highlanders,0589b876-a04f-4ed8-93f1-51e509f93985,Dan Lienert-Brown,1,Highlanders,2024,10,10,7,3,0,13,1,20,0,0,0,0,0,0,1,0,0,4,8,2,0,0,4,0
044a13e8-6edc-4146-9744-47f80713bc0f,2024-06-08 ACT Brumbies v Highlanders,8b25a41b-ccce-4190-8718-758a0308f287,James Arscott,9,Highlanders,2024,0,4,4,1,0,1,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
044a13e8-6edc-4146-9744-47f80713bc0f,2024-06-08 ACT Brumbies v Highlanders,aa9448fd-53a4-438d-afee-0637f13e136b,Nikora Broughton,8,Highlanders,2024,13,6,5,1,0,5,0,12,0,0,0,0,0,0,0,0,0,3,38,3,0,0,3,0
044a13e8-6edc-4146-9744-47f80713bc0f,2024-06-08 ACT Brumbies v Highlanders,8ca44400-95c8-4637-a6dc-65e18b570092,Ethan de Groot,1,Highlanders,2024,10,27,9,18,0,7,3,60,0,0,0,0,0,0,12,2,0,5,11,3,0,1,5,0
044a13e8-6edc-4146-9744-47f80713bc0f,2024-06-08 ACT Brumbies v Highlanders,f0fed44d-2721-418c-8c51-38117dd7285c,Jack Taylor,2,Highlanders,2024,12,12,7,5,0,8,2,23,0,0,0,0,0,0,5,0,0,6,7,3,2,2,5,1
044a13e8-6edc-4146-9744-47f80713bc0f,2024-06-08 ACT Brumbies v Highlanders,9902e3ef-b820-415f-9121-3dd357fb08e4,Billy Harmon,8,Highlanders,2024,17,30,11,19,0,6,1,68,0,0,0,3,1,0,18,3,0,7,23,5,0,1,8,0
044a13e8-6edc-4146-9744-47f80713bc0f,2024-06-08 ACT Brumbies v Highlanders,1bcac994-cec7-4f2b-b519-8c817c6102b9,Billy Pollard,2,ACT Brumbies,2024,3,29,19,10,0,21,5,65,2,0,0,0,0,0,8,0,0,5,4,2,0,1,3,0
044a13e8-6edc-4146-9744-47f80713bc0f,2024-06-08 ACT Brumbies v Highlanders,b4a9491b-21dd-4b78-897f-fb11faa6d078,Cameron Millar,10,Highlanders,2024,7,36,16,20,0,3,0,80,0,0,0,0,0,0,2,1,0,6,2,1,0,0,5,0
044a13e8-6edc-4146-9744-47f80713bc0f,2024-06-08 ACT Brumbies v Highlanders,bb2d73f2-d8c0-4da9-a4ae-42c6816324c8,Jahrome Brown,7,ACT Brumbies,2024,22,24,15,9,0,19,2,55,0,0,0,1,0,0,11,0,0,9,54,3,0,0,8,0
044a13e8-6edc-4146-9744-47f80713bc0f,2024-06-08 ACT Brumbies v Highlanders,0dab82db-0f35-42be-9ec2-996e8e96cde4,Harry Vella,1,ACT Brumbies,2024,1,19,12,7,0,22,0,45,0,0,0,0,0,0,5,0,0,3,1,0,0,4,3,0
044a13e8-6edc-4146-9744-47f80713bc0f,2024-06-08 ACT Brumbies v Highlanders,feba0463-990c-4696-a044-943ac5093495,Liam Bowron,2,ACT Brumbies,2024,0,8,2,6,0,1,3,15,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0
044a13e8-6edc-4146-9744-47f80713bc0f,2024-06-08 ACT Brumbies v Highlanders,573a2f5d-adb6-4c62-b8fb-6a00df434083,Rob Valetini,6,ACT Brumbies,2024,41,36,20,16,0,7,6,80,0,0,0,2,1,0,11,1,0,18,39,10,0,1,17,0
044a13e8-6edc-4146-9744-47f80713bc0f,2024-06-08 ACT Brumbies v Highlanders,ae711b97-d71a-4bd0-b290-04c643b8ede8,Saula Ma'u,3,Highlanders,2024,21,10,7,3,0,4,2,20,0,0,0,0,0,0,0,0,0,7,11,2,0,0,7,0
044a13e8-6edc-4146-9744-47f80713bc0f,2024-06-08 ACT Brumbies v Highlanders,cbc547cb-5c79-4649-8970-6b89815794bd,Matt Whaanga,13,Highlanders,2024,11,17,9,8,0,6,0,35,0,0,0,0,0,0,7,0,0,3,6,2,0,0,3,0
044a13e8-6edc-4146-9744-47f80713bc0f,2024-06-08 ACT Brumbies v Highlanders,c615f7a0-cf8d-490b-9356-10be83201032,Rhys Van Nek,1,ACT Brumbies,2024,12,17,8,9,0,3,6,35,0,0,0,0,0,0,8,1,0,5,5,1,0,1,5,0
044a13e8-6edc-4146-9744-47f80713bc0f,2024-06-08 ACT Brumbies v Highlanders,2896ddb2-bf37-47a3-afa4-a9d152606d0d,Tamati Tua,12,ACT Brumbies,2024,31,32,20,12,1,13,2,73,0,1,0,2,0,0,6,0,1,9,23,4,0,0,9,0
044a13e8-6edc-4146-9744-47f80713bc0f,2024-06-08 ACT Brumbies v Highlanders,ea1fc6b9-2beb-416e-905a-5ee17042a6ec,Ryan Lonergan,9,ACT Brumbies,2024,0,24,15,9,0,1,1,55,0,0,0,0,0,0,2,1,0,3,8,0,0,0,1,0
044a13e8-6edc-4146-9744-47f80713bc0f,2024-06-08 ACT Brumbies v Highlanders,18ddd4bb-707a-484b-b8c4-446ee6139a38,Henry Bell,2,Highlanders,2024,1,25,9,16,0,6,0,57,0,0,0,0,0,0,19,0,0,1,1,0,0,0,1,0
044a13e8-6edc-4146-9744-47f80713bc0f,2024-06-08 ACT Brumbies v Highlanders,e3b9c519-d356-43f4-aa35-a73294a47679,Jack Debreczeni,10,ACT Brumbies,2024,0,6,1,5,0,0,1,10,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
044a13e8-6edc-4146-9744-47f80713bc0f,2024-06-08 ACT Brumbies v Highlanders,f7ffe8dd-1688-4307-b039-df8e7c5cf7c5,Jermaine Ainsley,3,Highlanders,2024,4,27,9,18,0,5,5,60,0,0,0,0,0,0,19,2,0,1,1,1,0,1,1,0
044a13e8-6edc-4146-9744-47f80713bc0f,2024-06-08 ACT Brumbies v Highlanders,2c581b06-7d21-477c-b34c-312ba26632c8,Corey Toole,11,ACT Brumbies,2024,13,36,20,16,0,6,0,80,0,0,0,2,0,0,3,3,0,6,14,2,3,0,5,0
044a13e8-6edc-4146-9744-47f80713bc0f,2024-06-08 ACT Brumbies v Highlanders,2c858c1f-02d0-4d9f-bc5e-5644772710a1,Andy Muirhead,14,ACT Brumbies,2024,26,36,20,16,0,5,2,80,2,1,2,2,0,0,4,0,0,6,31,2,0,1,3,0
044a13e8-6edc-4146-9744-47f80713bc0f,2024-06-08 ACT Brumbies v Highlanders,378760d6-2936-46cc-b719-2bef8d5225f6,Nick Frost,6,ACT Brumbies,2024,4,13,5,7,0,2,1,25,0,0,0,0,0,0,6,0,0,3,0,1,0,0,2,1
07dfad23-6805-4a1e-b8b1-d176ba7bbbc1,2024-04-12 Moana Pasifika v Reds,4bc7ea79-a337-4676-b2c5-efdbbe55522c,Viliami Fine,14,Moana Pasifika,2024,13,35,16,19,0,0,0,80,0,0,0,1,0,0,3,1,1,5,41,1,2,0,3,0
07dfad23-6805-4a1e-b8b1-d176ba7bbbc1,2024-04-12 Moana Pasifika v Reds,080726a4-5ae5-4e21-8993-dd6a082804fb,Danny Toala,15,Moana Pasifika,2024,13,35,16,19,0,0,0,80,0,0,0,0,0,0,5,0,1,7,54,2,0,0,3,0
07dfad23-6805-4a1e-b8b1-d176ba7bbbc1,2024-04-12 Moana Pasifika v Reds,e4d5d7e1-bf7a-4214-9e00-c28632d7d2fb,Julian Savea,12,Moana Pasifika,2024,45,35,16,19,0,0,0,80,1,1,0,3,0,0,5,0,2,10,44,5,1,0,5,0
07dfad23-6805-4a1e-b8b1-d176ba7bbbc1,2024-04-12 Moana Pasifika v Reds,776f67e3-6a16-4ec1-92ca-9d59b4b92d8d,Tom Savage,4,Moana Pasifika,2024,6,26,11,15,0,0,0,61,0,0,0,0,0,0,14,3,0,3,4,0,0,1,4,0
07dfad23-6805-4a1e-b8b1-d176ba7bbbc1,2024-04-12 Moana Pasifika v Reds,24e8e811-830f-4d22-8a5e-4d9c2e6e397a,Josh Flook,13,Reds,2024,11,35,19,16,0,0,0,80,0,0,0,2,0,0,9,2,0,6,0,2,2,1,5,0
07dfad23-6805-4a1e-b8b1-d176ba7bbbc1,2024-04-12 Moana Pasifika v Reds,c6f79719-414f-4e12-bad4-b950783de3dd,Sama Malolo,2,Moana Pasifika,2024,13,11,6,5,0,0,0,26,0,0,0,3,0,0,3,1,0,5,10,0,0,0,5,0
07dfad23-6805-4a1e-b8b1-d176ba7bbbc1,2024-04-12 Moana Pasifika v Reds,76330e3a-c1dc-43c3-9dfd-17c3f1f03b6e,Fraser McReight,7,Reds,2024,22,32,18,14,0,0,0,73,0,0,0,1,0,0,19,0,1,10,20,3,1,2,8,1
07dfad23-6805-4a1e-b8b1-d176ba7bbbc1,2024-04-12 Moana Pasifika v Reds,e8e31e37-f720-4eb8-a278-b134ac9bb7b5,Christian Leali'ifano,12,Moana Pasifika,2024,3,15,8,8,1,0,0,33,0,0,0,0,0,0,1,2,0,2,10,1,1,0,1,0
07dfad23-6805-4a1e-b8b1-d176ba7bbbc1,2024-04-12 Moana Pasifika v Reds,f7fc509c-136a-41a6-8d22-f93ecb234d25,Liam Wright,6,Reds,2024,12,35,19,16,0,0,0,80,0,0,0,0,1,0,12,1,1,5,8,2,2,1,4,0
07dfad23-6805-4a1e-b8b1-d176ba7bbbc1,2024-04-12 Moana Pasifika v Reds,617b8d62-dac2-4bb0-b14c-cf298b4800b9,Angus Blyth,4,Reds,2024,0,2,1,2,0,0,0,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
07dfad23-6805-4a1e-b8b1-d176ba7bbbc1,2024-04-12 Moana Pasifika v Reds,4d4d2e2b-7c3f-4bd5-bbfd-4f7f5911c4f5,Sione Havili Talitui,8,Moana Pasifika,2024,22,35,16,19,0,0,0,80,0,0,0,2,0,0,12,3,0,13,23,4,3,0,10,2
07dfad23-6805-4a1e-b8b1-d176ba7bbbc1,2024-04-12 Moana Pasifika v Reds,6f142285-55bc-455c-a262-5fc5fbecef25,Alex Hodgman,1,Reds,2024,1,15,7,7,0,0,0,32,0,0,0,0,0,0,3,0,0,1,0,0,0,0,1,0
07dfad23-6805-4a1e-b8b1-d176ba7bbbc1,2024-04-12 Moana Pasifika v Reds,83735b7f-ae0e-46de-bcd5-d6eb2b461890,Melani Matavao,9,Moana Pasifika,2024,7,3,3,1,0,0,0,6,0,0,0,1,0,0,0,0,0,2,7,1,1,0,1,0
07dfad23-6805-4a1e-b8b1-d176ba7bbbc1,2024-04-12 Moana Pasifika v Reds,84625de0-0f2b-4911-b746-8b2b5a171acf,Nigel Ah Wong,14,Moana Pasifika,2024,2,6,4,2,0,0,0,14,0,0,0,0,0,0,0,1,0,2,3,0,0,0,2,0
07dfad23-6805-4a1e-b8b1-d176ba7bbbc1,2024-04-12 Moana Pasifika v Reds,9337f370-6055-4e54-9bf0-0c589afa1fdb,Harry Wilson,8,Reds,2024,34,35,19,16,0,0,0,80,0,0,0,2,0,0,11,0,2,17,35,5,1,0,11,0
07dfad23-6805-4a1e-b8b1-d176ba7bbbc1,2024-04-12 Moana Pasifika v Reds,173f07b8-1c24-4260-8af5-4365500f3eb5,Kalani Thomas,9,Reds,2024,4,14,7,7,0,0,0,30,0,0,0,1,0,1,2,1,1,4,3,0,0,0,1,0
07dfad23-6805-4a1e-b8b1-d176ba7bbbc1,2024-04-12 Moana Pasifika v Reds,ecc7c159-ffa2-4217-960a-e0f9beedac9b,Lawson Creighton,10,Reds,2024,0,11,5,6,1,0,0,24,0,0,0,0,0,0,5,1,0,0,0,0,1,1,0,0
07dfad23-6805-4a1e-b8b1-d176ba7bbbc1,2024-04-12 Moana Pasifika v Reds,31e77ef0-e4cb-4da6-b404-e77d0f3ec2c2,Jordan Petaia,11,Reds,2024,15,35,19,16,0,0,0,80,1,1,0,4,0,0,2,0,1,8,23,0,0,1,4,1
07dfad23-6805-4a1e-b8b1-d176ba7bbbc1,2024-04-12 Moana Pasifika v Reds,edaac33b-19b9-41f1-81a7-5a4cb47f16fb,Tate McDermott,9,Reds,2024,19,20,11,9,0,0,0,46,0,0,0,1,0,0,4,3,1,7,45,1,0,1,2,1
07dfad23-6805-4a1e-b8b1-d176ba7bbbc1,2024-04-12 Moana Pasifika v Reds,f779439a-60d3-4ada-b624-04705c8e46ab,Jock Campbell,15,Reds,2024,12,35,19,16,2,0,0,80,0,0,0,2,0,0,4,0,0,3,13,0,2,0,3,0
07dfad23-6805-4a1e-b8b1-d176ba7bbbc1,2024-04-12 Moana Pasifika v Reds,549bf9fd-107f-40c9-aa81-2d169106fd20,Henry Taefu,13,Moana Pasifika,2024,4,20,9,11,0,0,0,47,0,0,0,0,1,0,4,0,0,1,7,0,0,0,1,0
07dfad23-6805-4a1e-b8b1-d176ba7bbbc1,2024-04-12 Moana Pasifika v Reds,b0497b9c-ddd9-4008-af8f-b68246e5bc7d,Fine Inisi,11,Moana Pasifika,2024,23,29,12,16,0,0,0,66,0,1,0,3,0,0,6,0,1,8,40,5,1,0,5,0
07dfad23-6805-4a1e-b8b1-d176ba7bbbc1,2024-04-12 Moana Pasifika v Reds,8470fbfc-3294-4b65-8ca2-8824ef58f570,Jacob Norris,7,Moana Pasifika,2024,0,35,16,19,0,0,0,80,0,0,0,0,0,0,14,4,0,0,0,0,0,1,0,0
07dfad23-6805-4a1e-b8b1-d176ba7bbbc1,2024-04-12 Moana Pasifika v Reds,7483bce1-605e-4354-b702-2c06d6add7fb,Josh Nasser,2,Reds,2024,2,6,2,4,0,0,0,14,0,0,0,0,0,0,5,1,0,1,6,0,0,1,1,0
07dfad23-6805-4a1e-b8b1-d176ba7bbbc1,2024-04-12 Moana Pasifika v Reds,e1a98757-42c1-469c-b21d-b0f34ee5d255,Samiuela Moli,2,Moana Pasifika,2024,16,24,10,14,0,0,0,54,0,0,0,1,0,0,13,3,0,4,18,3,1,0,5,0
07dfad23-6805-4a1e-b8b1-d176ba7bbbc1,2024-04-12 Moana Pasifika v Reds,77c6d02e-20fb-460b-b7fe-160c0fbddbcb,Suliasi Vunivalu,14,Reds,2024,12,21,11,9,0,0,0,50,0,0,0,0,0,0,3,1,0,4,23,1,0,0,4,0
07dfad23-6805-4a1e-b8b1-d176ba7bbbc1,2024-04-12 Moana Pasifika v Reds,11ac095e-3e8d-44d3-a6ca-c4c46e176697,Matt Faessler,2,Reds,2024,28,29,16,12,0,0,0,66,0,0,0,3,0,0,11,2,0,9,26,4,2,1,8,0
07dfad23-6805-4a1e-b8b1-d176ba7bbbc1,2024-04-12 Moana Pasifika v Reds,905385a8-2c1b-4d1e-ab23-144c3c639e80,Seru Uru,4,Reds,2024,14,35,19,16,0,0,0,80,0,0,0,0,1,0,9,1,3,14,16,1,4,0,8,0
07dfad23-6805-4a1e-b8b1-d176ba7bbbc1,2024-04-12 Moana Pasifika v Reds,47be696b-0754-43b0-b632-42e7116c8533,Ere Enari,9,Moana Pasifika,2024,18,32,14,18,1,0,0,74,0,1,0,2,0,0,17,1,1,3,18,1,1,1,1,0
07dfad23-6805-4a1e-b8b1-d176ba7bbbc1,2024-04-12 Moana Pasifika v Reds,a792c5bc-7dce-4932-b983-59fef21e7364,Irie Papuni,6,Moana Pasifika,2024,19,24,10,14,0,0,0,54,0,1,0,1,0,0,10,3,0,8,54,2,0,0,8,0
07dfad23-6805-4a1e-b8b1-d176ba7bbbc1,2024-04-12 Moana Pasifika v Reds,dd720487-72d3-40d3-a21c-b7b99ea95b70,Abraham Pole,1,Moana Pasifika,2024,1,24,10,14,0,0,0,55,0,0,0,0,0,0,11,3,0,1,0,0,0,1,1,0
07dfad23-6805-4a1e-b8b1-d176ba7bbbc1,2024-04-12 Moana Pasifika v Reds,dcbc21c8-20a5-49bb-9062-368f9a3aa9fa,John Bryant,16,Reds,2024,,0,0,0,,,,0,,,,,,,,,,,,,,,,
07dfad23-6805-4a1e-b8b1-d176ba7bbbc1,2024-04-12 Moana Pasifika v Reds,ed9a7fd6-38fe-4e3e-9d17-b4a357a2ec48,Miracle Faiilagi,6,Moana Pasifika,2024,5,11,6,5,0,0,0,26,0,0,0,0,0,0,2,0,0,2,1,0,0,0,2,0
07dfad23-6805-4a1e-b8b1-d176ba7bbbc1,2024-04-12 Moana Pasifika v Reds,9ab08495-0435-4e32-b5d7-04f8d35c1d3e,Ola Tauelangi,4,Moana Pasifika,2024,1,9,5,3,0,0,0,19,0,0,0,0,0,0,5,0,0,2,0,0,0,0,2,0
07dfad23-6805-4a1e-b8b1-d176ba7bbbc1,2024-04-12 Moana Pasifika v Reds,61c5bcdd-55a0-4260-af1e-016a01638963,Harry McLaughlin-Phillips,10,Reds,2024,16,24,14,10,1,0,0,56,0,0,0,3,0,0,3,1,1,5,24,2,1,0,3,0
07dfad23-6805-4a1e-b8b1-d176ba7bbbc1,2024-04-12 Moana Pasifika v Reds,13597964-e982-4332-bd29-df1b9f879a63,Ryan Smith,5,Reds,2024,24,33,18,15,0,0,0,75,0,0,0,2,0,0,9,1,1,12,16,1,0,1,11,0
07dfad23-6805-4a1e-b8b1-d176ba7bbbc1,2024-04-12 Moana Pasifika v Reds,9ab11cc5-0aa8-4a5a-bd40-485098d1b365,Mac Grealy,14,Reds,2024,14,6,2,4,0,0,0,14,0,0,1,0,0,0,1,0,0,2,29,1,1,0,0,1
07dfad23-6805-4a1e-b8b1-d176ba7bbbc1,2024-04-12 Moana Pasifika v Reds,715a7bf0-bd12-432f-ac2f-8c9d3919006a,Sekope Kepu,3,Moana Pasifika,2024,4,11,6,5,0,0,0,25,0,0,0,1,0,0,1,1,0,3,2,0,1,0,3,0
07dfad23-6805-4a1e-b8b1-d176ba7bbbc1,2024-04-12 Moana Pasifika v Reds,a3194139-4a9a-4be9-a862-2ea2dfc3a77a,Jeff Toomaga-Allen,3,Reds,2024,4,21,12,10,0,0,0,51,0,0,0,1,1,0,6,0,0,3,2,0,0,0,3,0
07dfad23-6805-4a1e-b8b1-d176ba7bbbc1,2024-04-12 Moana Pasifika v Reds,e8320d02-9383-4b85-9df0-6f71d6de0691,Allan Craig,5,Moana Pasifika,2024,9,35,16,19,0,0,0,80,0,0,0,0,0,0,19,2,0,4,0,2,0,1,4,0
07dfad23-6805-4a1e-b8b1-d176ba7bbbc1,2024-04-12 Moana Pasifika v Reds,136fc939-90f2-41b8-a64a-bfae77a2f55a,William Havili,10,Moana Pasifika,2024,18,35,16,19,2,0,0,80,1,0,1,2,1,0,4,0,1,7,39,2,6,0,1,0
07dfad23-6805-4a1e-b8b1-d176ba7bbbc1,2024-04-12 Moana Pasifika v Reds,6d3fc43c-cbaa-46f1-8a42-98a06a30e3c1,Peni Ravai,1,Reds,2024,6,20,11,9,0,0,0,48,1,0,0,0,0,0,7,1,1,5,4,1,0,2,3,0
07dfad23-6805-4a1e-b8b1-d176ba7bbbc1,2024-04-12 Moana Pasifika v Reds,463cc6cb-eec9-4cf2-933c-edcd0efaaa8d,Sateki Latu,1,Moana Pasifika,2024,0,11,6,5,0,0,0,25,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0
07dfad23-6805-4a1e-b8b1-d176ba7bbbc1,2024-04-12 Moana Pasifika v Reds,3ad566ad-eeef-4ba1-a7d5-572184082c6f,Sione Mafileo,3,Moana Pasifika,2024,13,24,10,14,0,0,0,55,0,0,0,0,0,0,8,1,0,6,2,3,0,1,5,1
07dfad23-6805-4a1e-b8b1-d176ba7bbbc1,2024-04-12 Moana Pasifika v Reds,d22cb7c5-b5a7-453c-a105-b4c5fbbdaaa1,Zane Nonggorr,3,Reds,2024,5,13,7,6,0,0,0,29,0,0,0,0,0,0,3,1,1,2,6,1,0,0,1,0
07dfad23-6805-4a1e-b8b1-d176ba7bbbc1,2024-04-12 Moana Pasifika v Reds,f4c3b0a7-ea40-441c-8251-63549ec1b4dc,Hunter Paisami,12,Reds,2024,77,35,19,16,0,0,0,80,0,1,0,7,0,0,7,2,0,13,84,7,1,0,8,0
09211d46-74a6-4171-ba27-7cbde78efef8,2024-05-24 ACT Brumbies v Melbourne Rebels,d2e85108-fcb2-40c7-9d5a-0c176b282a5a,Tom Wright,15,ACT Brumbies,2024,58,34,17,18,0,1,0,80,2,3,0,7,0,0,1,0,1,9,65,2,0,0,3,0
09211d46-74a6-4171-ba27-7cbde78efef8,2024-05-24 ACT Brumbies v Melbourne Rebels,73615c9f-8c6c-4124-81ae-a7b21059abbf,Angelo Smith,4,Melbourne Rebels,2024,12,34,18,17,0,10,1,80,1,0,0,2,0,0,9,2,0,10,10,1,1,1,8,0
09211d46-74a6-4171-ba27-7cbde78efef8,2024-05-24 ACT Brumbies v Melbourne Rebels,46542524-6b91-4e55-af82-bc04cc427ca0,Luke Callan,5,Melbourne Rebels,2024,0,7,4,3,0,5,1,14,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0
09211d46-74a6-4171-ba27-7cbde78efef8,2024-05-24 ACT Brumbies v Melbourne Rebels,963961f8-b262-40cf-b3a8-d47e74ff54b1,Matt Gibbon,1,Melbourne Rebels,2024,5,16,10,7,0,6,0,40,0,0,0,0,0,0,4,0,0,4,5,3,0,1,4,0
09211d46-74a6-4171-ba27-7cbde78efef8,2024-05-24 ACT Brumbies v Melbourne Rebels,deb77a47-e9de-4600-b100-b55e6a3b3318,Darby Lancaster,14,Melbourne Rebels,2024,23,31,17,14,0,3,3,71,0,0,1,4,0,0,9,1,0,13,27,4,1,1,11,1
09211d46-74a6-4171-ba27-7cbde78efef8,2024-05-24 ACT Brumbies v Melbourne Rebels,9b083b7f-ed34-4ff3-af3b-525b344e61f4,Glen Vaihu,11,Melbourne Rebels,2024,10,34,18,17,0,12,0,80,0,0,0,4,0,0,2,0,0,8,15,2,5,1,5,2
09211d46-74a6-4171-ba27-7cbde78efef8,2024-05-24 ACT Brumbies v Melbourne Rebels,c9d2b02f-ffaf-4333-a302-f7c070c6bf6e,James Slipper,1,ACT Brumbies,2024,2,17,9,8,0,9,0,38,0,0,0,0,0,0,4,0,0,4,4,0,0,0,4,0
09211d46-74a6-4171-ba27-7cbde78efef8,2024-05-24 ACT Brumbies v Melbourne Rebels,7f869551-b001-45fb-b99a-84fd01ae63d4,Sam Talakai,3,Melbourne Rebels,2024,4,18,8,10,0,5,3,40,0,0,0,0,0,0,9,1,0,3,0,0,0,0,1,0
